,0
1250,54135.0
1251,53252.00000000001
1252,52834.0
1253,52922.0
1254,53586.00000000001
1255,55458.0
1256,57498.0
1257,59268.0
1258,59717.0
1259,59290.0
1260,58553.0
1261,56932.0
1262,60897.99999999999
1263,62628.0
1264,63961.0
1265,66078.0
1266,67233.0
1267,68510.0
1268,68694.0
1269,67335.0
1270,64914.0
1271,62890.00000000001
1272,60097.0
1273,56297.99999999999
1274,54559.0
1275,53421.0
1276,52733.0
1277,52790.0
1278,53485.99999999999
1279,55316.0
1280,56950.0
1281,59239.00000000001
1282,60025.0
1283,59819.0
1284,58375.00000000001
1285,56288.00000000001
1286,60334.0
1287,62458.99999999999
1288,64081.0
1289,66526.0
1290,67563.0
1291,68756.0
1292,68823.0
1293,67293.0
1294,64845.00000000001
1295,62678.99999999999
1296,60072.0
1297,56311.99999999999
1298,54408.0
1299,53421.0
1300,52770.0
1301,52793.0
1302,53516.0
1303,56068.00000000001
1304,59628.99999999999
1305,63186.0
1306,64125.99999999999
1307,64676.0
1308,63745.0
1309,61978.0
1310,65978.0
1311,67094.0
1312,68878.0
1313,69571.0
1314,68734.0
1315,68640.0
1316,68489.0
1317,66644.0
1318,64278.0
1319,62584.00000000001
1320,60160.0
1321,56432.0
1322,54523.99999999999
1323,53435.0
1324,52799.0
1325,52831.0
1326,53513.0
1327,55481.00000000001
1328,57748.0
1329,60156.00000000001
1330,60690.0
1331,59415.0
1332,57420.0
1333,54802.00000000001
1334,58053.0
1335,60069.0
1336,61772.0
1337,64193.0
1338,65419.0
1339,66334.0
1340,66428.0
1341,65446.00000000001
1342,63371.0
1343,62113.0
1344,60073.0
1345,56473.00000000001
1346,54483.0
1347,53165.99999999999
1348,52307.0
1349,51985.0
1350,51924.0
1351,52314.0
1352,52116.0
1353,51187.0
1354,51081.0
1355,50359.0
1356,49087.0
1357,47482.0
1358,48074.0
1359,48724.0
1360,49981.0
1361,52149.0
1362,54721.0
1363,57460.0
1364,58651.0
1365,59084.99999999999
1366,57796.0
1367,57433.00000000001
1368,55920.99999999999
1369,52770.0
1370,50450.0
1371,48870.0
1372,48209.0
1373,47994.0
1374,47781.0
1375,47406.0
1376,46245.0
1377,44314.0
1378,42757.0
1379,42660.0
1380,42736.0
1381,43022.0
1382,44290.0
1383,46086.0
1384,48040.0
1385,51181.0
1386,54067.0
1387,56594.00000000001
1388,58137.0
1389,58661.0
1390,57237.00000000001
1391,55668.0
1392,53698.0
1393,50654.0
1394,49012.0
1395,48026.0
1396,47602.0
1397,47852.0
1398,49254.0
1399,51912.0
1400,54784.00000000001
1401,58133.00000000001
1402,59491.00000000001
1403,59205.99999999999
1404,57737.99999999999
1405,55731.0
1406,59212.99999999999
1407,61662.0
1408,63508.00000000001
1409,66085.0
1410,67350.0
1411,68493.0
1412,68348.0
1413,66778.0
1414,64296.99999999999
1415,62579.0
1416,60185.0
1417,56404.99999999999
1418,54598.99999999999
1419,53381.0
1420,52749.0
1421,52707.0
1422,53393.0
1423,55279.0
1424,57268.0
1425,59817.0
1426,60824.00000000001
1427,60634.0
1428,58656.00000000001
1429,55813.0
1430,59482.0
1431,61676.99999999999
1432,63594.0
1433,66538.0
1434,68055.0
1435,69193.0
1436,69279.0
1437,67869.0
1438,65167.0
1439,63574.0
1440,60984.00000000001
1441,57231.0
1442,55341.99999999999
1443,54242.0
1444,53554.00000000001
1445,53517.99999999999
1446,54105.00000000001
1447,55924.0
1448,58106.0
1449,60668.00000000001
1450,62003.99999999999
1451,62337.99999999999
1452,61296.0
1453,59549.0
1454,63796.00000000001
1455,66144.0
1456,67598.0
1457,69421.0
1458,69180.0
1459,68924.0
1460,68780.0
1461,67537.0
1462,65032.0
1463,63679.00000000001
1464,61542.00000000001
1465,57427.0
1466,55401.0
1467,54207.0
1468,53348.00000000001
1469,53151.99999999999
1470,53189.0
1471,53843.0
1472,54577.0
1473,55649.0
1474,55814.0
1475,55778.0
1476,55387.0
1477,54578.00000000001
1478,56713.0
1479,57726.99999999999
1480,59580.00000000001
1481,61189.0
1482,62534.00000000001
1483,64373.0
1484,65329.0
1485,65231.99999999999
1486,63320.00000000001
1487,61270.0
1488,58718.0
1489,55248.99999999999
1490,53449.0
1491,52276.0
1492,51737.0
1493,51738.0
1494,52236.0
1495,53786.0
1496,55783.00000000001
1497,58583.99999999999
1498,59804.00000000001
1499,60545.0
1500,60643.00000000001
1501,59175.00000000001
1502,62510.0
1503,65014.99999999999
1504,65987.0
1505,67549.0
1506,67529.0
1507,67558.0
