,0
1139,63531.74
1140,62764.75
1141,62593.805
1142,63537.855
1143,65143.3
1144,66790.68
1145,68051.48
1146,68699.51
1147,68687.984
1148,68082.54
1149,66808.38
1150,64876.21
1151,62765.727
1152,60433.438
1153,57354.582
1154,54777.24
1155,53477.383
1156,52884.85
1157,53035.49
1158,53868.867
1159,55466.21
1160,57930.492
1161,61411.68
1162,63199.18
1163,62953.2
1164,62175.8
1165,62098.273
1166,63305.68
1167,65198.055
1168,66859.734
1169,67929.1
1170,68438.75
1171,68373.07
1172,67684.41
1173,66270.914
1174,64372.6
1175,62223.117
1176,59618.72
1177,56403.605
1178,54713.51
1179,53837.1
1180,53379.355
1181,53391.086
1182,53726.01
1183,54126.78
1184,54586.113
1185,54814.793
1186,54848.26
1187,54853.582
1188,54722.387
1189,55223.28
1190,55953.8
1191,56808.664
1192,57507.324
1193,58046.95
1194,58425.043
1195,58549.633
1196,58398.99
1197,57984.957
1198,57281.375
1199,56116.242
1200,54841.49
1201,53298.6
1202,52036.664
1203,51090.902
1204,50486.52
1205,50238.65
1206,50320.95
1207,50491.28
1208,50374.195
1209,49354.414
1210,48272.645
1211,47795.527
1212,48381.05
1213,50074.1
1214,52477.992
1215,55295.3
1216,57622.8
1217,58690.062
1218,59131.395
1219,59022.45
1220,58157.273
1221,56509.844
1222,54580.95
1223,52862.992
1224,51627.906
1225,49339.414
1226,48795.61
1227,48928.316
1228,49615.656
1229,51032.13
1230,53357.48
1231,56372.35
1232,60039.133
1233,62365.883
1234,62574.832
1235,61771.074
1236,60968.49
1237,61031.15
1238,62058.29
1239,63739.227
1240,65115.914
1241,66026.26
1242,66403.45
1243,66259.664
1244,65545.71
1245,64119.914
1246,62263.062
1247,60285.633
1248,57842.812
1249,55501.523
1250,54382.945
1251,53777.742
1252,53666.086
1253,53956.574
1254,54720.168
1255,56016.812
1256,58184.188
1257,61119.227
1258,61813.594
1259,60810.977
1260,59727.645
1261,59693.7
1262,60940.418
1263,62879.523
1264,64723.68
1265,65903.586
1266,66491.92
1267,66689.28
1268,66404.39
1269,65500.55
1270,63915.074
1271,62072.926
1272,59988.71
1273,57022.6
1274,54735.645
1275,53563.43
1276,53054.895
1277,53091.742
1278,53762.332
